code;name;location;reference product;categories;classifications;ex_name;ex_amount;ex_unit;ex_product;ex_production volume;ex_type;ex_location
0a8e34a3968593ae10383938cd4359fa;market for biowaste;CH;biowaste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('EcoSpold01Categories', 'biomass/production'), ('CPC', '391: Wastes from food and tobacco industry')];treatment of biowaste, industrial composting;-0.359191211497295;kilogram;biowaste;0.0;technosphere;CH
823439f23c9dcfd1d51cff3f354937cf;market for biowaste;RoW;biowaste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('EcoSpold01Categories', 'biomass/fuels'), ('CPC', '391: Wastes from food and tobacco industry')];treatment of biowaste, industrial composting;-0.313080246550323;kilogram;biowaste;0.0;technosphere;RoW
9372257d6aa1ba30e2a5b11343183088;white lined chipboard carton production;RoW;white lined chipboard carton;;[('ISIC rev.4 ecoinvent', '1701:Manufacture of pulp, paper and paperboard'), ('CPC', '32153: Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…]')];treatment of biowaste, industrial composting;-0.00113475924783257;kilogram;biowaste;0.0;technosphere;RoW
b733a5bdef9c766731e58b8a55ccea16;market for biowaste, kitchen and garden waste;GLO;biowaste, kitchen and garden waste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '399: Other wastes and scraps')];treatment of kitchen and garden biowaste, home composting in heaps and containers;-0.0230016583747927;kilogram;biowaste, kitchen and garden waste;0.0;technosphere;FR
b733a5bdef9c766731e58b8a55ccea16;market for biowaste, kitchen and garden waste;GLO;biowaste, kitchen and garden waste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '399: Other wastes and scraps')];treatment of kitchen and garden biowaste, home composting in heaps and containers;-0.976998341625207;kilogram;biowaste, kitchen and garden waste;0.0;technosphere;RoW
cacd53b1169be88c2c9926fee4126db6;white lined chipboard carton production;RER;white lined chipboard carton;;[('ISIC rev.4 ecoinvent', '1701:Manufacture of pulp, paper and paperboard'), ('CPC', '32153: Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…]')];treatment of biowaste, industrial composting;-0.00113475924783257;kilogram;biowaste;0.0;technosphere;RoW
cc3a4dc5769092c72b8224223fed51e3;market for biowaste, garden waste;GLO;biowaste, garden waste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '399: Other wastes and scraps')];treatment of garden biowaste, home composting in heaps;-0.97700001314285;kilogram;biowaste, garden waste;0.0;technosphere;RoW
cc3a4dc5769092c72b8224223fed51e3;market for biowaste, garden waste;GLO;biowaste, garden waste;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '399: Other wastes and scraps')];treatment of garden biowaste, home composting in heaps;-0.0229999868571504;kilogram;biowaste, garden waste;0.0;technosphere;FR
